# Generated by `bun run inventory:ids --tsv` (POD-360). One row per site, each with its
# PER-SITE OWNER. Consequence classes (object-literal-field, comparison) are reproducible
# from the script and not snapshotted — the flip enumerates them via type errors.
# Control characters are ESCAPED, so this file never goes binary.
file	line	kind	owner	name	ownerReason	text
apps/server/src/migrations/schema.ts	92	sql-column	C-stringly-on-purpose	toProviderSessionId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	toProviderSessionId: text("to_provider_session_id").notNull()
apps/server/src/migrations/schema.ts	99	sql-column	C-stringly-on-purpose	sessionId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	sessionId: text("session_id").primaryKey().references(() => sessionObservationCheckpoints.sessionId, { onDelete: "cascade" })
apps/server/src/migrations/schema.ts	113	sql-column	C-stringly-on-purpose	repoId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	repoId: text("repo_id").primaryKey()
apps/server/src/migrations/schema.ts	118	sql-column	C-stringly-on-purpose	issueId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	issueId: text("issue_id").primaryKey()
apps/server/src/migrations/schema.ts	123	sql-column	C-stringly-on-purpose	repoId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	repoId: text("repo_id").primaryKey()
apps/server/src/migrations/schema.ts	129	sql-column	C-stringly-on-purpose	id	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	id: text().notNull()
apps/server/src/migrations/schema.ts	142	sql-column	C-stringly-on-purpose	id	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	id: text().primaryKey()
apps/server/src/migrations/schema.ts	144	sql-column	C-stringly-on-purpose	providerId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	providerId: text("provider_id").notNull()
apps/server/src/migrations/schema.ts	154	sql-column	D-delete-not-brand	machineId	'__local__' placeholder — POD-318 deletes it; branding would freeze it into the type system	machineId: text("machine_id").default("__local__").notNull()
apps/server/src/migrations/schema.ts	155	sql-column	C-stringly-on-purpose	parentConversationId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	parentConversationId: text("parent_conversation_id")
apps/server/src/migrations/schema.ts	162	sql-column	C-stringly-on-purpose	id	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	id: integer().primaryKey({ autoIncrement: true })
apps/server/src/migrations/schema.ts	166	sql-column	C-stringly-on-purpose	toolCallId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	toolCallId: text("tool_call_id")
apps/server/src/migrations/schema.ts	169	sql-column	C-stringly-on-purpose	threadId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	threadId: text("thread_id").default("global").notNull()
apps/server/src/migrations/schema.ts	173	sql-column	C-stringly-on-purpose	id	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	id: text().primaryKey()
apps/server/src/migrations/schema.ts	175	sql-column	C-stringly-on-purpose	originSessionId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	originSessionId: text("origin_session_id")
apps/server/src/migrations/schema.ts	177	sql-column	C-stringly-on-purpose	watermarkItemId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	watermarkItemId: text("watermark_item_id")
apps/server/src/migrations/schema.ts	184	sql-column	C-stringly-on-purpose	podiumSessionId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	podiumSessionId: text("podium_session_id")
apps/server/src/migrations/schema.ts	185	sql-column	C-stringly-on-purpose	harnessSessionId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	harnessSessionId: text("harness_session_id")
apps/server/src/migrations/schema.ts	186	sql-column	C-stringly-on-purpose	terminalSessionId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	terminalSessionId: text("terminal_session_id")
apps/server/src/migrations/schema.ts	190	sql-column	C-stringly-on-purpose	id	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	id: text().primaryKey()
apps/server/src/migrations/schema.ts	200	sql-column	D-delete-not-brand	machineId	'__local__' placeholder — POD-318 deletes it; branding would freeze it into the type system	machineId: text("machine_id").default("__local__").notNull()
apps/server/src/migrations/schema.ts	205	sql-column	C-stringly-on-purpose	repoId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	repoId: text("repo_id")
apps/server/src/migrations/schema.ts	211	sql-column	C-stringly-on-purpose	sessionId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	sessionId: text("session_id").primaryKey()
apps/server/src/migrations/schema.ts	224	sql-column	C-stringly-on-purpose	sessionId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	sessionId: text("session_id").primaryKey()
apps/server/src/migrations/schema.ts	233	sql-column	C-stringly-on-purpose	sessionId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	sessionId: text("session_id").primaryKey()
apps/server/src/migrations/schema.ts	249	sql-column	C-stringly-on-purpose	entityId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	entityId: text("entity_id").notNull()
apps/server/src/migrations/schema.ts	259	sql-column	C-stringly-on-purpose	mutationId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	mutationId: text("mutation_id").primaryKey()
apps/server/src/migrations/schema.ts	266	sql-column	C-stringly-on-purpose	id	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	id: text().primaryKey()
apps/server/src/migrations/schema.ts	267	sql-column	C-stringly-on-purpose	sessionId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	sessionId: text("session_id").notNull()
apps/server/src/migrations/schema.ts	277	sql-column	C-stringly-on-purpose	podiumId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	podiumId: text("podium_id").primaryKey()
apps/server/src/migrations/schema.ts	278	sql-column	C-stringly-on-purpose	parentPodiumId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	parentPodiumId: text("parent_podium_id")
apps/server/src/migrations/schema.ts	283	sql-column	C-stringly-on-purpose	machineId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	machineId: text("machine_id").notNull()
apps/server/src/migrations/schema.ts	284	sql-column	C-stringly-on-purpose	nativeId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	nativeId: text("native_id").notNull()
apps/server/src/migrations/schema.ts	285	sql-column	C-stringly-on-purpose	providerId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	providerId: text("provider_id").notNull()
apps/server/src/migrations/schema.ts	286	sql-column	C-stringly-on-purpose	podiumId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	podiumId: text("podium_id").notNull()
apps/server/src/migrations/schema.ts	301	sql-column	C-stringly-on-purpose	id	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	id: integer().primaryKey({ autoIncrement: true })
apps/server/src/migrations/schema.ts	318	sql-column	C-stringly-on-purpose	mutationId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	mutationId: text("mutation_id").primaryKey()
apps/server/src/migrations/schema.ts	326	sql-column	C-stringly-on-purpose	id	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	id: text().primaryKey()
apps/server/src/migrations/schema.ts	328	sql-column	C-stringly-on-purpose	subscriberId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	subscriberId: text("subscriber_id").notNull()
apps/server/src/migrations/schema.ts	342	sql-column	C-stringly-on-purpose	subscriptionId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	subscriptionId: text("subscription_id").notNull()
apps/server/src/migrations/schema.ts	343	sql-column	C-stringly-on-purpose	eventId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	eventId: integer("event_id").notNull()
apps/server/src/migrations/schema.ts	352	sql-column	C-stringly-on-purpose	issueId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	issueId: text("issue_id")
apps/server/src/migrations/schema.ts	363	sql-column	C-stringly-on-purpose	issueId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	issueId: text("issue_id").notNull().references(() => issues.id, { onDelete: "cascade" } )
apps/server/src/migrations/schema.ts	371	sql-column	C-stringly-on-purpose	fromId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	fromId: text("from_id").notNull().references(() => issues.id, { onDelete: "cascade" } )
apps/server/src/migrations/schema.ts	372	sql-column	C-stringly-on-purpose	toId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	toId: text("to_id").notNull().references(() => issues.id, { onDelete: "cascade" } )
apps/server/src/migrations/schema.ts	381	sql-column	C-stringly-on-purpose	id	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	id: text().primaryKey()
apps/server/src/migrations/schema.ts	382	sql-column	C-stringly-on-purpose	issueId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	issueId: text("issue_id").notNull().references(() => issues.id, { onDelete: "cascade" } )
apps/server/src/migrations/schema.ts	391	sql-column	C-stringly-on-purpose	id	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	id: text().primaryKey()
apps/server/src/migrations/schema.ts	392	sql-column	C-stringly-on-purpose	issueId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	issueId: text("issue_id").notNull().references(() => issues.id, { onDelete: "cascade" } )
apps/server/src/migrations/schema.ts	405	sql-column	C-stringly-on-purpose	id	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	id: text().primaryKey()
apps/server/src/migrations/schema.ts	407	sql-column	C-stringly-on-purpose	repoId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	repoId: text("repo_id")
apps/server/src/migrations/schema.ts	419	sql-column	C-stringly-on-purpose	machineId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	machineId: text("machine_id")
apps/server/src/migrations/schema.ts	420	sql-column	C-stringly-on-purpose	linearId	storage boundary — a brand is a TS construct; the column stays TEXT unless POD-361 adopts drizzle $type<>()	linearId: text("linear_id")
